Application,Channel,Clicks,Contact,Conversions,Date,Download,Free Trial,Impressions,Market,Other Activity,Other Dynamic Floodlight,Product,Publisher,Purchase,Social Platform Conversions,Solution,Spend,Spend Local
0,SEARCH,267,0,6,2018-12-11,0,6,102820,DE,494,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,1084.01,1260.46
0,SEARCH,24,0,0,2018-12-12,0,0,315,DE,63,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,39.42,45.83
0,SEARCH,332,0,8,2018-12-12,0,8,105675,DE,563,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,1223.87,1423.09
0,SEARCH,14,0,0,2018-12-13,0,0,290,DE,53,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,21.18,24.62
0,SEARCH,362,0,4,2018-12-13,0,4,112025,DE,559,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,1211.05,1408.2
0,SEARCH,13,0,1,2018-12-14,0,1,222,DE,41,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,15.46,17.97
0,SEARCH,283,0,3,2018-12-14,1,2,90649,DE,474,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,1111.9,1292.89
0,SEARCH,14,0,1,2018-12-15,0,1,174,DE,28,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,15.53,18.06
0,SEARCH,219,0,4,2018-12-15,0,4,88909,DE,354,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,649.5,755.22
0,SEARCH,18,0,0,2018-12-16,0,0,252,DE,36,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,20.04,23.32
0,SEARCH,294,0,11,2018-12-16,0,11,94651,DE,459,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,808.66,940.27
0,SEARCH,26,0,1,2018-12-17,0,1,308,DE,79,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,40.46,47.06
0,SEARCH,324,0,8,2018-12-17,0,8,88968,DE,611,2,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,1684.31,1958.49
0,SEARCH,27,0,0,2018-12-18,0,0,237,DE,65,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,62.09,72.19
0,SEARCH,362,0,11,2018-12-18,1,10,108671,DE,651,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,1740.69,2024.07
0,SEARCH,31,0,0,2018-12-19,0,0,348,DE,66,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,46.36,53.89
0,SEARCH,267,0,9,2018-12-19,0,9,67242,DE,447,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,875.7,1018.25
0,SEARCH,21,0,0,2018-12-20,0,0,315,DE,45,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,22.43,26.08
0,SEARCH,165,0,9,2018-12-20,0,9,12563,DE,330,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,593.2,689.73
0,SEARCH,18,0,2,2018-12-21,0,2,223,DE,55,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,35.51,41.29
0,SEARCH,98,0,4,2018-12-21,0,4,10258,DE,202,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,373.15,433.87
0,SEARCH,6,0,0,2018-12-22,0,0,118,DE,9,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,5.52,6.42
0,SEARCH,66,0,2,2018-12-22,0,2,18146,DE,105,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,246.13,286.19
0,SEARCH,6,0,0,2018-12-23,0,0,120,DE,14,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,7.1,8.25
0,SEARCH,75,0,6,2018-12-23,0,6,13866,DE,140,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,266.64,310.07
0,SEARCH,5,0,0,2018-12-24,0,0,55,DE,11,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,5.49,6.39
0,SEARCH,70,0,0,2018-12-24,0,0,17149,DE,114,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,256.83,298.63
0,SEARCH,3,0,0,2018-12-25,0,0,84,DE,8,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,6.2,7.22
0,SEARCH,74,0,7,2018-12-25,0,7,22904,DE,122,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,260.15,302.48
0,SEARCH,9,0,1,2018-12-26,0,1,118,DE,16,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,27.42,31.88
0,SEARCH,144,0,3,2018-12-26,0,3,50085,DE,228,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,533.8,620.69
0,SEARCH,19,0,0,2018-12-27,0,0,252,DE,41,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,24.98,29.06
0,SEARCH,149,0,3,2018-12-27,0,3,41271,DE,302,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,611.31,710.86
0,SEARCH,18,0,0,2018-12-28,0,0,237,DE,42,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,23.48,27.28
0,SEARCH,109,0,4,2018-12-28,0,4,16158,DE,277,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,454.89,528.93
0,SEARCH,9,0,1,2018-12-29,0,1,162,DE,21,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,9.47,11.02
0,SEARCH,119,0,1,2018-12-29,0,1,17944,DE,223,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,352.33,409.67
0,SEARCH,9,0,2,2018-12-30,0,2,137,DE,20,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,10.36,12.05
0,SEARCH,112,0,5,2018-12-30,0,5,19982,DE,177,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,341.43,397
0,SEARCH,13,0,0,2018-12-31,0,0,106,DE,23,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,19.53,22.69
0,SEARCH,113,0,4,2018-12-31,0,4,26604,DE,213,1,Payroll Category CampaignSage Business Cloud Lohnabrechnung,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung,345.73,402
0,SEARCH,10,0,0,2018-12-01,0,0,208,DE,2,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,14.43,16.77
0,SEARCH,52,0,4,2018-12-01,0,4,39558,DE,96,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,335.29,389.86
0,SEARCH,10,0,5,2018-12-02,0,5,206,DE,18,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,16.41,19.08
0,SEARCH,91,0,2,2018-12-02,0,2,59756,DE,174,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,452.95,526.68
0,SEARCH,6,0,0,2018-12-03,0,0,89,DE,10,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,30.29,35.22
0,SEARCH,141,0,8,2018-12-03,0,8,97421,DE,282,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,928.22,1079.34
0,SEARCH,6,0,0,2018-12-04,0,0,87,DE,9,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,44.49,51.74
0,SEARCH,127,0,7,2018-12-04,0,7,110793,DE,324,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,852.36,991.11
0,SEARCH,9,0,0,2018-12-05,0,0,151,DE,17,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,35.15,40.87
0,SEARCH,132,0,4,2018-12-05,0,4,106260,DE,263,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,547.18,636.25
0,SEARCH,9,0,0,2018-12-06,0,0,142,DE,7,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,15.52,18.04
0,SEARCH,92,0,4,2018-12-06,0,4,90153,DE,219,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,385.37,448.1
0,SEARCH,27,0,4,2018-12-07,0,4,476,DE,25,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,21.84,25.39
0,SEARCH,98,0,3,2018-12-07,0,3,77606,DE,224,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,351.41,408.63
0,SEARCH,38,0,0,2018-12-08,0,0,459,DE,9,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,14.14,16.44
0,SEARCH,79,0,2,2018-12-08,0,2,56751,DE,143,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,311.64,362.38
0,SEARCH,38,0,0,2018-12-09,0,0,581,DE,2,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,13.55,15.76
0,SEARCH,93,0,4,2018-12-09,0,4,65768,DE,177,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,323.66,376.35
0,SEARCH,12,0,4,2018-12-10,0,4,266,DE,26,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,24.95,29.02
0,SEARCH,84,0,5,2018-12-10,0,5,60812,DE,209,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,477.08,554.74
0,SEARCH,17,0,2,2018-12-11,0,2,391,DE,17,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,22.55,26.21
0,SEARCH,111,0,4,2018-12-11,0,4,81453,DE,271,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,478.12,555.95
0,SEARCH,20,0,0,2018-12-12,0,0,355,DE,13,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,25.69,29.85
0,SEARCH,104,0,6,2018-12-12,0,6,82402,DE,241,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,411.64,478.67
0,SEARCH,37,0,0,2018-12-13,0,0,411,DE,12,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,23.63,27.47
0,SEARCH,106,0,3,2018-12-13,0,3,101385,DE,267,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,423.64,492.61
0,SEARCH,15,0,0,2018-12-14,0,0,285,DE,7,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,11.95,13.89
0,SEARCH,93,0,8,2018-12-14,0,8,67876,DE,239,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,381.95,444.15
0,SEARCH,35,0,0,2018-12-15,0,0,357,DE,5,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,12.36,14.37
0,SEARCH,88,0,2,2018-12-15,0,2,53716,DE,167,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,279.86,325.41
0,SEARCH,52,0,0,2018-12-16,0,0,546,DE,5,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,11.48,13.35
0,SEARCH,93,0,2,2018-12-16,0,2,39674,DE,169,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,467.36,543.44
0,SEARCH,23,0,5,2018-12-17,0,5,203,DE,27,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,44.38,51.61
0,SEARCH,113,0,2,2018-12-17,0,2,90054,DE,257,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,378.65,440.28
0,SEARCH,51,0,0,2018-12-18,0,0,523,DE,15,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,15.75,18.32
0,SEARCH,111,0,0,2018-12-18,0,0,74993,DE,232,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,395.21,459.55
0,SEARCH,28,0,0,2018-12-19,0,0,512,DE,27,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,37.32,43.39
0,SEARCH,85,0,10,2018-12-19,0,10,35273,DE,210,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,437.47,508.68
0,SEARCH,36,0,2,2018-12-20,0,2,444,DE,19,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,25.33,29.46
0,SEARCH,63,0,4,2018-12-20,0,4,21910,DE,191,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,380.39,442.32
0,SEARCH,16,0,4,2018-12-21,0,4,489,DE,26,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,22.76,26.45
0,SEARCH,77,0,2,2018-12-21,0,2,23666,DE,159,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,443.31,515.49
0,SEARCH,29,0,2,2018-12-22,0,2,405,DE,14,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,8.91,10.35
0,SEARCH,60,0,2,2018-12-22,0,2,23089,DE,113,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,295.57,343.68
0,SEARCH,33,0,0,2018-12-23,0,0,375,DE,4,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,9.4,10.93
0,SEARCH,59,0,4,2018-12-23,0,4,44516,DE,128,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,284.75,331.12
0,SEARCH,22,0,0,2018-12-24,0,0,952,DE,8,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,7.49,8.71
0,SEARCH,52,0,4,2018-12-24,0,4,35636,DE,118,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,368.25,428.19
0,SEARCH,13,0,0,2018-12-25,0,0,912,DE,2,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,3.17,3.68
0,SEARCH,48,0,4,2018-12-25,0,4,30377,DE,84,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,342.23,397.93
0,SEARCH,18,0,0,2018-12-26,0,0,1107,DE,13,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,12.7,14.76
0,SEARCH,89,0,7,2018-12-26,0,7,46023,DE,183,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,435.01,505.82
0,SEARCH,18,0,0,2018-12-27,0,0,1466,DE,15,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,16.47,19.14
0,SEARCH,87,0,8,2018-12-27,0,8,41629,DE,184,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,594.13,690.84
0,SEARCH,25,0,0,2018-12-28,0,0,1895,DE,10,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,22.75,26.46
0,SEARCH,66,0,10,2018-12-28,0,10,27176,DE,163,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,489.69,569.41
0,SEARCH,18,0,0,2018-12-29,0,0,1761,DE,7,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,21.52,25.02
0,SEARCH,47,0,3,2018-12-29,0,3,17859,DE,100,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,270.89,314.99
0,SEARCH,66,0,1,2018-12-30,0,1,2482,DE,21,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,26.66,31
0,SEARCH,61,0,0,2018-12-30,0,0,20384,DE,116,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,338.45,393.57
0,SEARCH,26,0,0,2018-12-31,0,0,1898,DE,17,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Bing Ads,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,28.7,33.38
0,SEARCH,47,0,0,2018-12-31,0,0,13015,DE,90,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,Google AdWords,0,0,Payroll Category CampaignSage Business Cloud Lohnabrechnung Plus,340.32,395.73
0,SEARCH,0,0,0,2018-12-01,0,0,6,DE,1,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,0,0
0,SEARCH,1,0,0,2018-12-01,0,0,30,DE,1,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,4.77,5.55
0,SEARCH,1,0,0,2018-12-02,0,0,15,DE,,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,2.64,3.07
0,SEARCH,4,0,0,2018-12-02,0,0,58,DE,4,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,3.93,4.56
0,SEARCH,2,0,0,2018-12-03,0,0,52,DE,2,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,5.21,6.06
0,SEARCH,4,0,1,2018-12-03,1,0,195,DE,9,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,56,65.12
0,SEARCH,2,0,0,2018-12-04,0,0,33,DE,2,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,4.15,4.82
0,SEARCH,9,0,0,2018-12-04,0,0,203,DE,12,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,62.66,72.87
0,SEARCH,2,0,0,2018-12-05,0,0,39,DE,1,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,4.65,5.41
0,SEARCH,11,1,1,2018-12-05,0,0,178,DE,18,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,223.78,260.21
0,SEARCH,1,0,0,2018-12-06,0,0,48,DE,1,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,4.98,5.79
0,SEARCH,19,0,0,2018-12-06,0,0,174,DE,15,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,292.04,339.58
0,SEARCH,1,0,0,2018-12-07,0,0,26,DE,2,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,0.88,1.02
0,SEARCH,6,0,0,2018-12-07,0,0,140,DE,5,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,84.19,97.89
0,SEARCH,4,0,0,2018-12-08,0,0,8,DE,23,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,2.78,3.23
0,SEARCH,3,0,0,2018-12-08,0,0,39,DE,2,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,34.32,39.9
0,SEARCH,1,0,0,2018-12-09,0,0,3,DE,,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,0.77,0.9
0,SEARCH,3,0,0,2018-12-09,0,0,42,DE,1,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,2.75,3.19
0,SEARCH,2,0,0,2018-12-10,0,0,31,DE,2,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,1.54,1.79
0,SEARCH,7,1,1,2018-12-10,0,0,132,DE,5,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Google AdWords,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,88.93,103.41
0,SEARCH,2,0,0,2018-12-11,0,0,22,DE,2,0,Payroll Category CampaignSage HR Lohnabrechnung Service,Bing Ads,0,0,Payroll Category CampaignSage HR Lohnabrechnung Service,1.34,1.56
